ticker,total_investment,quantity,total_value,total_pnl
FNLC,125800,4882.65568714543,131099.30706244014,5299.307062440144
NRDS,71800,6116.677270198115,77070.13593782346,5270.135937823463
EVGR,61400,5740.383593617995,66645.85155110061,5245.851551100612
ADD,125800,109198.49833836714,131038.20321303072,5238.20321303072
WPC,125800,2087.332666452873,131021.87242875191,5221.872428751914
CAAS,125800,36959.13288763366,131020.1289064194,5220.128906419399
NCZ-PA,69100,3451.731194111696,74315.77497934054,5215.774979340538
ASH,125800,1526.8761501412832,130975.43429525678,5175.434295256782
TGAAU,69400,6605.313518076674,74573.98936711294,5173.989367112939
CUZ,125800,4461.549027557428,130946.46566075641,5146.46566075641
PTVE,100400,9593.182499989274,105525.00749988202,5125.00749988202
CSLM,63500,6072.841779139679,68623.11326258101,5123.113262581013
ATH-PE,44500,1886.6828408985539,49619.757276207194,5119.757276207194
LATG,62500,5879.880458580406,67618.62527367467,5118.625273674668
CCO,125800,80317.50503104026,130917.53281761191,5117.532817611907
ALL-PH,125800,5363.007574993853,130911.01408726994,5111.014087269941
INTE,68500,6601.255339683206,73603.99451928868,5103.994519288681
CBRGU,70100,6689.613877304668,75191.25844977336,5091.258449773362
IEX,125800,658.4723819806785,130884.55817959699,5084.558179596992
BYNOU,65200,6212.17448492519,70259.69603123605,5059.696031236046
PLAOU,63200,5908.673585683489,68245.18104163435,5045.181041634351
NWFL,125800,4714.41141974588,130824.91689794818,5024.9168979481765
NEE-PR,50000,1184.5353937253853,55021.669942272936,5021.669942272936
UI,125800,646.0641310853792,130815.06250188383,5015.062501883833
CMA,125800,2311.6229639600933,130791.63153357015,4991.631533570151
UPST,94100,2716.9895205554294,99088.6111312941,4988.611131294107
SWBI,125800,10106.55561135577,130778.82537006417,4978.825370064165
WFC-PD,79300,4188.693050871461,84276.5076988249,4976.507698824906
ALSAU,69200,6444.31217274176,74174.03458324366,4974.034583243658
CBRG,67700,6454.098553372056,72673.15118819528,4973.151188195276
ARR-PC,116700,5475.829714217364,121672.93248995596,4972.932489955958
TGT,125800,873.2328660434982,130740.42576999064,4940.425769990645
SNV-PD,125800,5210.207525097904,130724.107599721,4924.107599720999
WLKP,125800,5861.77591286184,130658.99046430654,4858.990464306538
DUET,62600,5969.326975197524,67453.39595829078,4853.395958290785
IVCAU,59000,5531.735206414143,63836.22407100026,4836.224071000259
SCHW-PD,125800,5125.8243474408,130606.00202637541,4806.002026375412
TRST,125800,3962.5586504046933,130605.9294895079,4805.929489507893
BCSA,67900,6485.188130054783,72698.95918530441,4798.959185304411
CITE,64100,6054.152212440809,68896.25287041915,4796.25287041915
PWUPU,64500,6078.572423543373,69295.72330960308,4795.723309603083
DOOO,125800,2081.44808638625,130590.05643351482,4790.056433514823
MNTN,66900,6349.755676686142,71688.74134756258,4788.74134756258
USB-PQ,98000,5744.876579350768,102775.83849819085,4775.838498190846
HBANM,82100,3596.4984734175932,86855.43676107959,4755.436761079589
BYNO,61400,5809.719792410394,66143.66116633167,4743.661166331673
SOTK,125800,30715.604471058767,130541.31900199976,4741.319001999756
CHT,125800,3333.9862098671097,130525.56520355657,4725.565203556573
SAFT,125800,1581.2563454763401,130516.90020330054,4716.900203300538
ZIONP,125800,5822.5223813733255,130482.72567812982,4682.72567812982
CLRC,57400,5374.869495609623,62079.74369946615,4679.7436994661475
ONYX,69300,6558.097626710934,73975.33947809834,4675.339478098336
SWI,125800,10510.219478575287,130431.82212538709,4631.822125387087
TENB,125800,3278.762963823494,130429.1866985024,4629.186698502395
HAIA,65800,6243.587251777789,70427.66253283579,4627.662532835791
BAC-PQ,72900,3826.213028017024,77519.07682337557,4619.076823375566
OPP-PB,71000,3502.5560892408485,75585.16013859368,4585.160138593681
PFTA,74600,7324.438157076886,79177.1795514577,4577.179551457695
PLAO,59400,5529.221168218065,63973.08722889862,4573.087228898621
RFACU,62200,5934.418748978458,66762.21092600765,4562.210926007654
BGX,125800,9913.034151342888,130356.39530863655,4556.395308636551
KAR,125800,7953.252317558987,130353.80063051182,4553.800630511818
FRLA,68300,6437.676306238833,72842.3047037359,4542.3047037359065
PKE,125800,9525.919897903023,130314.58711039339,4514.58711039339
FUN,125800,3237.175397348294,130296.30974326884,4496.309743268837
FNVTU,71800,6805.977815442985,76295.01157074331,4495.011570743314
AEAEU,72200,6915.628427258511,76694.32031353803,4494.320313538032
AEAE,69200,6631.677969120222,73677.93996011972,4477.939960119722
RRBI,125800,2557.4134976729624,130274.64005938773,4474.640059387733
OFS,125800,15414.166938689406,130249.70769190646,4449.707691906457
CSGP,125800,1676.5195484842925,130232.039037893,4432.039037893002
IVCPU,69000,6651.020473141539,73427.2657697663,4427.265769766294
EMCGU,52700,4861.4010571496165,57121.462421508,4421.462421507997
TGAA,65800,6236.1730835182725,70219.3103477625,4419.310347762497
PCT,105000,13374.925713776556,109406.89642039563,4406.8964203956275
TR,125800,4008.3271867390586,130190.46519041805,4390.46519041805
EIC,125800,8344.890459173293,130180.29434642645,4380.294346426454
SGH,125800,6811.33850208767,130164.68293220647,4364.682932206473
MSSA,57600,5422.553824335181,61963.52279890293,4363.52279890293
INTEU,71900,6931.495766135096,76246.45342748606,4346.453427486063
AFRI,90700,8640.049041299475,95040.53945429422,4340.539454294223
TEAF,125800,10041.437932965388,130137.03599428188,4337.035994281876
BRAC,64300,6062.957165386701,68632.67326190976,4332.67326190976
RBLX,88500,2042.317370000926,92802.89848814599,4302.898488145991
RBLX,88500,2042.317370000926,92802.89848814599,4302.898488145991
RBLX,88500,2042.317370000926,92802.89848814599,4302.898488145991
RBLX,88500,2042.317370000926,92802.89848814599,4302.898488145991
RBLX,88500,2042.317370000926,92802.89848814599,4302.898488145991
RBLX,88500,2042.317370000926,92802.89848814599,4302.898488145991
DHIL,125800,838.3292102455271,130091.92070579437,4291.920705794371
AGAE,125800,88496.44131328989,130089.77126243964,4289.771262439637
CDAQ,69700,6834.741567079673,73986.07616001395,4286.076160013952
PAXS,66100,4265.736718235759,70384.65585089003,4284.655850890034
EVG,125800,11560.4161935058,130054.68217694024,4254.682176940245
CDAQU,73200,7171.350965761158,77450.59179804714,4250.591798047142
PRLH,65100,6235.792693120928,69342.01403387488,4242.014033874875
JPM-PL,83900,3886.8001184312934,88113.75898137674,4213.758981376741
VMCA,60100,5591.959581461507,64307.53518680733,4207.535186807327
SQFTP,82200,5598.948381163103,86363.77984735552,4163.779847355516
VGZ,125800,193970.24030204842,129960.06423960008,4160.064239600077
IVCP,64400,6209.950395235206,68557.85212650587,4157.852126505866
BLEU,67300,6566.8775720133835,71447.62873502511,4147.628735025108
JPM-PM,79100,3965.128123827731,83228.03841159827,4128.038411598274
STLA,125800,8650.315658565409,129927.74515145269,4127.745151452691
XFINU,72800,7018.294525620017,76920.50826852208,4120.508268522084
CODI-PB,125800,5270.479410076299,129917.31544785244,4117.3154478524375
PWUP,61000,5749.4881054923835,65084.20359956926,4084.2035995692568
CFFS,65000,6233.356597728311,69065.59062726231,4065.5906272623106
WIA,125800,15608.314589157122,129861.17261850765,4061.172618507655
GHY,125800,10419.560123516214,129827.71953648671,4027.7195364867075
TCBS,79600,5582.524814818067,83626.21917049758,4026.219170497585
HCVI,70400,6980.857580923868,74415.94074745411,4015.9407474541076
MSSAU,61600,5760.150508313912,65608.1162672862,4008.1162672861974
NPFD,68900,3871.3589927921485,72897.6895389149,3997.6895389148995
USAU,125800,21999.570976722207,129797.4708607036,3997.470860703601
MTAL,75100,7080.724400117246,79091.69208952604,3991.692089526041
APT,125800,22572.236008462074,129790.35704865692,3990.3570486569224
RENEU,59200,5552.551009595547,63188.031124636356,3988.0311246363563
ATAT,46100,2460.7597101338833,50076.46103992986,3976.4610399298617
APCX,125800,154210.5475504729,129768.1733371234,3968.1733371234004
NABL,79500,6703.163886503602,83454.3891084428,3954.3891084428033
BCSAU,71400,6769.418749505833,75343.63145669842,3943.631456698422
XFIN,68900,6633.927935724056,72840.52569747892,3940.5256974789227
BBUC,63500,3015.9303568380983,67436.20461967768,3936.204619677679
NXJ,125800,9971.756150969257,129732.54980646388,3932.5498064638814
PRLHU,69000,6628.956842395309,72918.5252663484,3918.525266348399
BFAC,65500,6236.1498255577535,69345.98534653151,3845.98534653151
NYMTL,80700,3993.5584957263495,84543.63365921115,3843.6336592111475
STER,74800,4789.261210566379,78639.66944289158,3839.66944289158
RF-PC,125800,5291.153900904916,129633.27057217044,3833.2705721704406
SLNG,125800,32320.133917061856,129603.74440490964,3803.7444049096375
GNSS,125800,38687.680609953866,129603.72635380071,3803.72635380071
DSWL,125800,51215.881612390454,129576.17901404972,3776.179014049718
RENE,55000,5144.096909048104,58745.5870937928,3745.5870937927975
IVCA,55500,5177.599365801978,59231.73457216747,3731.734572167472
GMRE,125800,13284.581579232294,129524.67039751487,3724.6703975148703
CIB,125800,4067.42838879384,129506.92051983619,3706.9205198361888
WTMA,66300,6357.901467127576,70000.49660828277,3700.496608282774
IVCBU,69000,6487.397972117478,72658.85605034279,3658.856050342787
SITE,125800,940.442871826262,129451.95556687721,3651.955566877208
ATH-PA,125800,5132.82743164135,129449.90430156194,3649.904301561939
XPRO,125800,7355.100473856693,129449.77114562596,3649.7711456259567
TRTX-PC,82300,4486.630745876174,85918.97707201492,3618.9770720149245
HP,125800,4231.848683680977,129409.93242409984,3609.9324240998394
NTGR,125800,6004.648956944922,129400.18044097949,3600.180440979486
ERIC,125800,17620.79891477822,129336.66672319268,3536.666723192684
HDB,125800,2073.6438589803456,129333.16526971356,3533.165269713558
NCLH,125800,6714.8649019737295,129328.29954892464,3528.2995489246387
KHC,125800,3664.6893468184553,129326.89040434659,3526.890404346588
IROQ,125800,6817.244147338563,129323.11679398248,3523.116793982481
PPYA,63600,6062.512161343383,67112.00777593936,3512.0077759393607
ACAC,52900,4913.81277258903,56410.56837995708,3510.5683799570834
JHS,125800,11126.438779134032,129289.21734021758,3489.217340217583
SJM,125800,1096.3483230213978,129281.3922432095,3481.3922432094987
EPR-PE,125800,4352.766742768087,129277.17558110967,3477.1755811096664
ONYXU,71900,6723.349985846562,75368.7535978154,3468.7535978154046
CINT,71400,10944.502673070408,74860.39995380017,3460.3999538001663
SKGRU,55900,5212.310329692463,59316.0921484018,3416.0921484018036
GBBK,56300,5401.580685585611,59687.46760599075,3387.4676059907506
ADM,125800,2156.9293614818466,129178.49814266259,3378.498142662589
AOGO,65000,6237.737784906585,68365.60636052699,3365.6063605269883
YOTA,55800,5348.564330733309,59155.12374225731,3355.1237422573104
HCVIU,74400,7318.571035824603,77723.2235629133,3323.2235629133065
THCP,75700,7531.439667917136,79004.80039264102,3304.8003926410165
SIMO,125800,2203.1488803691122,129082.49323700013,3282.4932370001334
JPC,125800,16275.847368034832,129067.46683458185,3267.46683458185
WYY,125800,39345.59884124251,129053.56307358881,3253.5630735888117
PEB-PG,84400,3966.0608548685213,87649.54547850677,3249.5454785067705
YOTAU,60400,5684.848766657815,63613.455313443475,3213.4553134434755
EMCG,49100,4564.038059323166,52303.876333947715,3203.8763339477155
ASCB,57600,5431.933954040712,60783.33866638537,3183.338666385367
CHI,125800,11363.132234663299,128971.55519811939,3171.5551981193858
REI,125800,75864.3640195862,128969.4224507913,3169.4224507913023
AMX,125800,7676.609489264022,128967.03356284733,3167.033562847326
BMN,47200,2011.2541901549416,50321.58075835574,3121.58075835574
SMWB,84100,10321.472864099667,87216.44373297747,3116.4437329774664
FHB,125800,5642.1868653777165,128867.54886615643,3067.5488661564304
SCHW-PJ,87500,4086.8830885039997,90565.32861763977,3065.328617639767
JPM-PK,88400,4112.457180125575,91461.04674472605,3061.0467447260453
AROW,125800,4496.152545208468,128859.73125961625,3059.731259616252
WFC-PY,125800,5278.866058414182,128857.11968039913,3057.1196803991334
FTII,61100,5771.852177714195,64125.27571279652,3025.2757127965233
SKGR,51900,4873.991054272212,54881.14038667313,2981.140386673127
GGZ,125800,10950.745620286023,128780.7710009904,2980.7710009903967
PSA-PF,125800,5207.170709833603,128773.32927053141,2973.329270531409
PTSI,125800,7556.249937454509,128758.50585217826,2958.505852178263
MRBK,125800,11703.814648952644,128741.96113847909,2941.9611384790915
PMO,125800,12009.300222780892,128739.70159504029,2939.7015950402856
PSA-PN,99500,5548.881527207773,102432.34791210272,2932.3479121027194
PEGA,125800,1925.2852565425806,128724.5734275378,2924.5734275378054
PPYAU,66900,6340.194857645591,69805.54683383339,2905.5468338333885
PRIF-PF,114800,4908.419217976456,117703.89060017941,2903.8906001794094
EPC,125800,3502.9808845827,128699.5235792055,2899.5235792055028
RYN,125800,4053.2618063927825,128691.06235297084,2891.062352970839
SF-PB,125800,5157.750885278851,128685.88852275896,2885.8885227589635
KMPR,125800,2150.8341978588983,128619.88339100585,2819.8833910058456
PDT,125800,9727.591418545484,128598.76115071845,2798.7611507184483
SITC-PA,125800,5455.846697793119,128594.30500199154,2794.305001991539
BHFAP,125800,5151.673001850721,128585.75340969651,2785.75340969651
USB-PP,125800,5122.72751875959,128529.23422734429,2729.234227344292
HAS,125800,1896.0403249131525,128494.64645448288,2694.6464544828777
FTIIU,64700,6120.882659271003,67390.9194795326,2690.919479532604
GAIN,125800,10124.03301535861,128473.97471668743,2673.9747166874295
CCCS,99200,9511.050835267624,101863.35480853406,2663.354808534059
BLEUU,70300,6836.686877136423,72947.44950064346,2647.449500643459
FITBP,125800,5096.944735086348,128443.01121283621,2643.011212836209
COF-PL,84900,4535.516953701781,87535.47374611955,2635.4737461195473
HGV,125800,3542.0556017158347,128434.93017299344,2634.9301729934377
TRTN-PD,23600,1051.256267872,26234.100084541275,2634.1000845412746
TRMB,125800,2292.2296137349304,128433.6224594363,2633.622459436301
ONFO,51500,58201.33498880326,54127.24195587542,2627.241955875419
UNF,125800,682.1390308251223,128426.31824785814,2626.318247858144
NIE,125800,5738.500240300653,128370.25519146667,2570.255191466669
GHIX,62300,6125.419379056224,64868.19215887023,2568.1921588702317
GBNY,92300,8916.001636153695,94866.26046974155,2566.260469741552
HTBK,125800,13176.16235078111,128335.81828082378,2535.818280823776
BHFAO,108800,4323.0723273019,111319.11242802393,2519.112428023931
SUZ,125800,13079.828345350277,128313.12155640061,2513.1215564006125
EFXT,125800,23410.30132882468,128288.45172847531,2488.451728475309
INN-PF,78100,3882.3040439083156,80557.80891109756,2457.808911097556
MLKN,125800,4847.886905399519,128226.61234646145,2426.61234646145
SVII,47100,4410.953922646281,49512.95946434989,2412.959464349893
MKC,125800,1540.7792758522141,128208.24213303719,2408.242133037187
LCII,125800,1113.6235628342624,128178.0703829689,2378.070382968901
KEY-PI,125800,5045.909164238429,128166.09084679451,2366.090846794512
BRSP,125800,21869.97959647647,128158.08335530941,2358.0833553094126
TRTN-PE,23700,1218.3875786332273,26048.88372411909,2348.8837241190886
DMF,125800,17217.383518403025,128097.33436210509,2297.334362105088
DLR-PK,125800,5082.519347960211,128079.49144625185,2279.49144625185
MNTX,125800,22745.766262708974,128058.6666620979,2258.666662097894
SBSI,125800,3864.1135638857404,128056.72114870569,2256.721148705692
DOCN,87500,2243.8349378960393,89753.39751584157,2253.3975158415706
HPF,125800,7369.801225097162,127939.75376585643,2139.753765856425
HSPO,41100,3863.5493259426576,43194.48264310059,2094.482643100593
HQH,125800,6771.4943307357125,127845.80728142605,2045.8072814260522
BFS-PD,125800,5661.732658900817,127841.92300602453,2041.9230060245318
MS-PK,125800,4971.644375071517,127820.97233141234,2020.9723314123403
BHF,125800,2986.322579887505,127814.60414080191,2014.6041408019082
AQU,47800,4528.447949023594,49812.92743925954,2012.9274392595398
MMD,125800,7548.690640232705,127799.33484281726,1999.3348428172612
